,id,x,y,CRI_v2.0.r1,all,MCM_v3.2,MCM_v3.1,MCM_v3.3.1,CRI_v2.0.r2,CRI_v2.0.r3,CRI_v2.0.r4,CRI_v2.0.r5,CRI_v2.2,rxns
272,TBUTOLOOH,0.1368225581985305,-0.5665164905753299,False,True,True,True,True,False,False,False,False,False,False
273,CH3SCH2O2,0.027250116938020597,-0.47362193178385914,False,True,True,False,True,False,False,False,False,False,False
274,CH3SCHO,0.019350726976018473,-0.42138259486444807,False,True,True,False,True,False,False,False,False,False,False
275,HO1CO3CHO,-0.061461779323368826,-0.29991638909095675,False,True,True,True,True,False,False,False,False,False,False
276,MPHGLYOX,-0.18374581464816342,0.5186837639359485,False,True,True,True,True,False,False,False,False,False,False
277,PRCOOMCO3,0.7841088357148174,-0.26974108157266563,False,True,True,True,True,False,False,False,False,False,False
278,PRCOOMCO3H,0.7909882579713159,-0.26767220548858495,False,True,True,True,True,False,False,False,False,False,False
279,C4CONO3CO,-0.03065385137372756,-0.055665713753617174,False,True,True,False,True,False,False,False,False,False,False
280,C4CONO3O2,-0.00887134412195123,-0.05256313506153609,False,True,True,False,True,False,False,False,False,False,False
281,C511O,-0.12381706689664329,-0.3845545303037252,False,True,True,True,True,False,False,False,False,False,False
282,HCOCH2CHO,-0.17978234001985383,-0.6001424684203415,False,True,True,True,True,False,False,False,False,False,False
283,EMPHCO3,-0.22638337721629276,-0.07097932875837187,False,True,True,True,True,False,False,False,False,False,False
284,EMPHPAN,-0.30617911255940067,-0.02429105487848171,False,True,True,True,True,False,False,False,False,False,False
285,C116CO,-0.3476345298993272,-0.5659456280286632,False,True,True,False,True,False,False,False,False,False,False
286,C116OOH,-0.3698890972477338,-0.5890977407238409,False,True,True,False,True,False,False,False,False,False,False
287,ACPRONEO,0.19319204741661067,-0.08868391647808882,False,True,True,True,True,False,False,False,False,False,False
288,ACPRONEOOH,0.2069585538347718,-0.07976373273393356,False,True,True,True,True,False,False,False,False,False,False
289,DMMAO2,-0.4891966992628207,-0.69236433639891,False,True,True,True,True,False,False,False,False,False,False
290,MMF,-0.5423606642068,-0.6827833503230105,False,True,True,True,True,False,False,False,False,False,False
291,H2M2C65O,0.3981492393405117,-0.4912490220194683,False,True,True,True,True,False,False,False,False,False,False
292,H2M2CO5C6,0.35790336215385454,-0.485828286178419,False,True,True,True,True,False,False,False,False,False,False
293,C1012NO3,-0.2328833616900925,-0.6882323019714541,False,True,True,False,True,False,False,False,False,False,False
294,C1012O2,-0.257304267669611,-0.6902474326740002,False,True,True,False,True,False,False,False,False,False,False
295,C53O2,0.11602831383325451,-0.23979683154713427,False,True,True,True,True,False,False,False,False,False,False
296,HOIPRGLYOX,0.1005778001704587,-0.23444234691904198,False,True,True,True,True,False,False,False,False,False,False
297,BCALBOOH,-0.13161659722474806,-0.36491822045982614,False,True,True,False,True,False,False,False,False,False,False
298,C136CO3,-0.17366481472154405,-0.40027079026627566,False,True,True,False,True,False,False,False,False,False,False
299,C7CO2OCO3H,0.028408563604423787,0.05524097815268547,False,True,True,True,True,False,False,False,False,False,False
300,C7CO2OHCO3,0.02605665232916987,0.09156218019193285,False,True,True,True,True,False,False,False,False,False,False
301,MC4CONO3O,0.020025338932325942,-0.055336750309502025,False,True,True,True,True,False,False,False,False,False,False
302,MC4CONO3O2,0.04437340910658771,-0.11534769563966274,False,True,True,True,True,False,False,False,False,False,False
303,CHOC2H4O2,-0.1957977746242211,-0.6299623921129485,False,True,True,True,True,False,False,False,False,False,False
304,CHOC2H4OOH,-0.20510683037738964,-0.641802935401069,False,True,True,True,True,False,False,False,False,False,False
305,OXYLO2,-0.26088106184637805,0.6227118411364694,False,True,True,True,True,False,False,False,False,False,False
306,OXYLOH,-0.2742085555550865,0.6478699002405477,False,True,True,True,True,False,False,False,False,False,False
307,CPENT2ENE,0.35647859474761057,-0.03217103519205178,False,True,True,True,True,False,False,False,False,True,False
308,PE2ENEAO2,0.4284561654309986,0.07632357255377564,False,True,True,True,True,False,False,False,False,False,False
309,C722O,-0.09666748181627516,-0.650819191000044,False,True,True,True,True,False,False,False,False,False,False
310,C722O2,-0.10996133542438769,-0.6284337803761795,False,True,True,True,True,False,False,False,False,False,False
311,C2H4,-0.012880963658340572,-0.28699404649916715,True,True,True,True,True,True,True,True,True,True,False
312,C2H5NO3,0.2920627172909076,-0.10589023624164673,True,True,True,True,True,True,True,True,True,True,False
313,C2H5O,0.27657579512215924,-0.11090017036726596,False,True,True,True,True,False,False,False,False,False,False
314,HO13C4O2,0.22012306580986718,-0.5338742403510173,False,True,True,True,True,False,False,False,False,False,False
315,HO2C4O,0.33958143387957995,-0.4326442238116236,False,True,True,True,True,False,False,False,False,False,False
316,MBOBCO,-0.06569232194411856,-0.6221822319508827,False,True,True,True,True,False,False,False,False,False,False
317,C4M2NO33O,0.17509227102280778,-0.4128688098991603,False,True,True,True,True,False,False,False,False,False,False
318,RU11O2,-0.22240771582184582,-0.45061578720828566,True,True,False,False,False,False,False,False,False,True,False
319,RU11OOH,-0.21968363386409417,-0.46692702366743444,True,True,False,False,False,False,False,False,False,True,False
320,OXYOLO,-0.2412173171315748,0.5678126913444861,False,True,True,True,True,False,False,False,False,False,False
321,OXYOLO2,-0.25415088771989736,0.631841926732774,False,True,True,True,True,False,False,False,False,False,False
322,BUTAL2O,0.1283564218821931,0.013195088491118057,False,True,True,True,True,False,False,False,False,False,False
323,MGLYOX,-0.12156949761437186,0.06908608675291816,False,True,True,True,True,False,False,False,False,False,False
324,PROPALOOH,0.09758011591624038,0.0650642086053339,False,True,True,True,True,False,False,False,False,False,False
325,CO2MC5OH,0.36746770391322103,-0.3360010783051287,False,True,True,True,True,False,False,False,False,False,False
326,HO1MC5OOH,0.4477275772321485,-0.36644202597977027,False,True,True,True,True,False,False,False,False,False,False
327,EOX2EOLAO,0.443068690743476,-0.5031255290679683,False,True,True,True,True,False,False,False,False,False,False
328,ETHFORM,0.5609415070499069,-0.5266164662383328,False,True,True,True,True,False,False,False,False,False,False
329,C106O,0.014541022389590319,-0.7343706438265114,False,True,True,True,True,False,False,False,False,False,False
330,C106OOH,0.026199254985254772,-0.7824009225505573,False,True,True,True,True,False,False,False,False,False,False
331,M3HEXBNO3,0.5182200104791732,-0.310203295168496,False,True,True,True,True,False,False,False,False,False,False
332,PHC3O2,-0.43620212024865745,0.37900102962837257,False,True,True,True,True,False,False,False,False,False,False
333,PHC3OOH,-0.4780220274280014,0.3996951353137519,False,True,True,True,True,False,False,False,False,False,False
334,BCLKBOOH,-0.12063020586700712,-0.37313168592839774,False,True,True,False,True,False,False,False,False,False,False
335,C1210CO3,-0.16004345080874738,-0.41097206681334697,False,True,True,False,True,False,False,False,False,False,False
336,C3DIOLO,-0.16777986438601333,-0.24366078818240777,False,True,True,True,True,False,False,False,False,False,False
337,C3DIOLO2,-0.1862428729102732,-0.22658053631482478,False,True,True,True,True,False,False,False,False,False,False
338,C52NO33O2,0.3733684695775237,0.00399878897146988,False,True,True,True,True,False,False,False,False,False,False
339,PXYEPOXMUC,-0.1460213837123162,0.35664098975251735,False,True,True,True,True,False,False,False,False,False,False
340,PXYMUCCO3,-0.1256666652595747,0.24350771431982543,False,True,True,True,True,False,False,False,False,False,False
341,C65NO36O2,0.21987078674003513,-0.2156836412185933,False,True,True,True,True,False,False,False,False,False,False
342,HEX1ENE,0.31980388818845884,-0.1999170844731898,False,True,True,True,True,False,False,False,False,True,False
343,HEX3ONAO,0.3254034542412809,-0.2082116217043587,False,True,True,True,True,False,False,False,False,False,False
344,HEX3ONAO2,0.35211762626198073,-0.202149286301316,False,True,True,True,True,False,False,False,False,False,False
345,C6PAN9,0.03830490612315751,-0.37598539097914385,False,True,True,True,True,False,False,False,False,False,False
346,MIBKHO4CHO,0.12119229479495264,-0.4881605443256005,False,True,True,True,True,False,False,False,False,False,False
347,MVKOOA,-0.27946440565098174,-0.21200159574685162,False,True,True,True,True,False,False,False,False,False,False
348,TM123MUCO,-0.236925363618117,0.4109690145894438,False,True,True,True,True,False,False,False,False,False,False
349,NIPBFUO2,-0.347504190772996,-0.06681817390512501,False,True,True,True,True,False,False,False,False,False,False
350,NIPBFUOOH,-0.35421766772878993,-0.0700827994456249,False,True,True,True,True,False,False,False,False,False,False
351,HOCOC4DIAL,-0.18406580761193225,0.013676663130391287,False,True,True,True,True,False,False,False,False,False,False
352,MALDIALO2,-0.2461167585295364,0.0992736860326291,False,True,True,True,True,False,False,False,False,False,False
353,C2H5CHOO,0.30148220567340656,-0.0846632385036139,False,True,True,True,True,False,False,False,False,False,False
354,PROPACID,0.34201768841882507,-0.0809615635032136,True,True,True,True,True,True,True,True,False,True,False
355,HO3C4CO3H,0.29393577843134944,-0.11982423499339756,False,True,True,True,True,False,False,False,False,False,False
356,HO3C4O2,0.29694482543548983,-0.11428307718004582,False,True,True,True,True,False,False,False,False,False,False
357,NTM124QO2,-0.016685489895566286,0.32674442899910217,False,True,True,True,True,False,False,False,False,False,False
358,NTM124QOOH,-0.012647702015381679,0.32278853965608456,False,True,True,True,True,False,False,False,False,False,False
359,C3PAN2,-0.13964293440212194,-0.2110625051743653,False,True,True,True,True,False,False,False,False,False,False
360,HCOCH2CO3,-0.1549667158165836,-0.45220080293790765,False,True,True,True,True,False,False,False,False,False,False
361,CISOPAO,-0.33830851675982476,-0.05816254615634098,False,True,False,False,True,False,False,False,False,False,False
362,M3F,-0.300288047156164,-0.05183052536445365,False,True,False,False,True,False,False,False,False,False,False
363,HM22C3CHO,0.3229456596290283,-0.7481338948200742,False,True,True,True,True,False,False,False,False,False,False
364,HM22C4O2,0.3710080100736992,-0.7652639835652796,False,True,True,True,True,False,False,False,False,False,False
365,C713O2,0.15608562864254916,-0.11148985588206661,False,True,True,True,True,False,False,False,False,False,False
366,C715CO2OOH,-0.050718949811283,0.008440041302252066,False,True,True,True,True,False,False,False,False,False,False
367,COHM2CO3H,-0.27890510103045973,0.08095224938647028,False,True,True,False,True,False,False,False,False,False,False
368,HCOCO3H,-0.15437241219153097,0.09647008717337924,False,True,True,True,True,False,False,False,False,False,False
369,OXYOLOH,-0.25543957679914975,0.6199657097145996,False,True,True,True,True,False,False,False,False,False,False
370,C513O,-0.14220912328780277,-0.25797141617174424,False,True,True,True,True,False,False,False,False,False,False
371,PEAO,0.6106168909214751,-0.15787299161854484,False,True,True,True,True,False,False,False,False,False,False
372,PEAOOH,0.6210098604960785,-0.1303565516120737,False,True,True,True,True,False,False,False,False,False,False
373,C731OOH,-0.5424576668174568,-0.43727939179922537,False,True,True,False,True,False,False,False,False,False,False
374,PETLMUCO2,-0.055879611577838495,0.42994859909931926,False,True,True,True,True,False,False,False,False,False,False
375,PETLPOXMUC,-0.05505733736131735,0.3550128009372786,False,True,True,True,True,False,False,False,False,False,False
376,C1214O2,-0.11268407293462934,-0.7242440002203401,False,True,True,False,True,False,False,False,False,False,False
377,C1214OH,-0.07798418629034787,-0.7424153254565287,False,True,True,False,True,False,False,False,False,False,False
378,CH3CHCLO,0.35113630968761456,-0.002326717186864946,False,True,True,True,True,False,False,False,False,False,False
379,CH3CHCLO2,0.36012566160551085,0.049754778323849,False,True,True,True,True,False,False,False,False,False,False
380,C627PAN,-0.09849355090214162,-0.26991164150169056,False,True,True,False,True,False,False,False,False,False,False
381,NC623O2,-0.5439058680883616,-0.3728957531639735,False,True,True,False,True,False,False,False,False,False,False
382,NC623OH,-0.5273503414520808,-0.37191981492916315,False,True,True,False,True,False,False,False,False,False,False
383,RN18O2,0.5147767358422015,-0.2577050937535803,True,True,False,False,False,True,True,True,True,True,False
384,RN19AO2,0.5827469132786252,-0.28111582234684074,True,True,False,False,False,True,True,False,False,True,False
385,NC730OH,-0.24435790314530748,-0.397175282789753,False,True,True,False,True,False,False,False,False,False,False
386,C5HPALD2,-0.27686274069875083,0.03551626430333754,False,True,False,False,True,False,False,False,False,False,False
387,HYPERACET,-0.19870409427346902,-0.059915576453606234,False,True,True,True,True,False,False,False,False,False,False
388,C6NO324CO,0.1689485709216878,-0.19476644144453803,False,True,True,True,True,False,False,False,False,False,False
389,C53O,0.08017422767562254,-0.24641707204677143,False,True,True,True,True,False,False,False,False,False,False
390,C53OOH,0.08519410265761707,-0.24338714457016652,False,True,True,True,True,False,False,False,False,False,False
391,C524O2,-0.3036727443596957,-0.30486347778830025,False,True,True,False,True,False,False,False,False,False,False
