,id,x,y,z,rxns,all,MCM_v3.3.1,MCM_v3.1,MCM_v3.2,CRI_v2.0.r5,CRI_v2.0.r4,CRI_v2.0.r1,CRI_v2.0.r3,CRI_v2.0.r2,CRI_v2.2
5319,OXYQOOH,0.16654517286930548,-0.5649880747781558,-0.4177714707547643,False,True,True,True,True,False,False,False,False,False,False
5320,PACLOOA,0.2564515050706946,-0.5331538704359722,-0.36465725869067156,False,True,True,False,False,False,False,False,False,False,False
5321,PAN,-0.2361498223700743,0.31384334116656754,-0.19249464261397442,False,True,True,True,True,True,True,True,True,True,True
5322,PBENZ,0.2408680236163656,-0.15518045666584823,0.6644424854448718,False,True,True,True,True,False,False,False,False,False,True
5323,PBENZO,0.595234307819636,-0.1872062537266319,0.2313081577998044,False,True,True,True,True,False,False,False,False,False,False
5324,PBENZO2,0.5982266977432587,-0.1886907684753253,0.2340904149973364,False,True,True,True,True,False,False,False,False,False,False
5325,PBENZOL,0.5922557502069083,-0.18077496404896354,0.2375196198585221,False,True,True,True,True,False,False,False,False,False,False
5326,PBENZOLO,0.6051013562580834,-0.11751166216548004,0.5822409521693532,False,True,True,True,True,False,False,False,False,False,False
5327,PBENZOLO2,0.6009378306786823,-0.11537564448809234,0.5797993697755033,False,True,True,True,True,False,False,False,False,False,False
5328,PBENZOLOH,0.6054978825037405,-0.11522351022412392,0.5902489601773611,False,True,True,True,True,False,False,False,False,False,False
5329,PBENZOLOOH,0.5991903487356114,-0.1100737434674336,0.5796273600569544,False,True,True,True,True,False,False,False,False,False,False
5330,PBENZOOH,0.602274954065201,-0.19029102802427134,0.23328101371060805,False,True,True,True,True,False,False,False,False,False,False
5331,PBFUCO,0.4667090857534115,-0.10812318052681424,0.8049744254994851,False,True,True,True,True,False,False,False,False,False,False
5332,PBFUO,0.47150889763398296,-0.09524218722598288,0.8045921816804869,False,True,True,True,True,False,False,False,False,False,False
5333,PBFUO2,0.4659206440323951,-0.0931706183578267,0.8080180419082568,False,True,True,True,True,False,False,False,False,False,False
5334,PBFUOH,0.47061901896640346,-0.10291071866998691,0.8001963777620102,False,True,True,True,True,False,False,False,False,False,False
5335,PBFUONE,0.4277388551918426,-0.219385061905931,0.5222668969685675,False,True,True,True,True,False,False,False,False,False,False
5336,PBFUOOH,0.461277598341967,-0.09537722282627747,0.8029676454497456,False,True,True,True,True,False,False,False,False,False,False
5337,PBN,-0.35608287398534233,-0.03938172985865096,0.36673666506602065,False,True,True,True,True,False,False,False,False,False,False
5338,PBNZOHNO2,0.42940795403984167,-0.5367752797166007,0.4958012905506939,False,True,True,True,True,False,False,False,False,False,False
5339,PBZBIPERO,0.43705722196478747,-0.22815053838869193,0.5180717710550646,False,True,True,True,True,False,False,False,False,False,False
5340,PBZBIPERO2,0.43770734057685345,-0.23356730735505582,0.5153339497014913,False,True,True,True,True,False,False,False,False,False,False
5341,PBZBPER2OH,0.43422159823130846,-0.22909315702711242,0.505199710450307,False,True,True,True,True,False,False,False,False,False,False
5342,PBZBPERNO3,0.4318608838385587,-0.23316965381782473,0.5231986162773752,False,True,True,True,True,False,False,False,False,False,False
5343,PBZBPEROOH,0.43880931467815665,-0.22510171512749466,0.5217126434310206,False,True,True,True,True,False,False,False,False,False,False
5344,PBZMUCCO,0.07843427462208963,0.020987952018519218,0.2464349791318765,False,True,True,True,True,False,False,False,False,False,False
5345,PBZMUCCO2H,0.09296511721730782,-0.12704701694082976,0.48495512218662595,False,True,True,True,True,False,False,False,False,False,False
5346,PBZMUCCO3,0.08926727943803936,-0.13161455227806818,0.4933644862045816,False,True,True,True,True,False,False,False,False,False,False
5347,PBZMUCCO3H,0.08206248976985342,-0.13118927782259482,0.49673300985950153,False,True,True,True,True,False,False,False,False,False,False
5348,PBZMUCNO3,0.07845963385873067,0.031031444004068653,0.24680097758856712,False,True,True,True,True,False,False,False,False,False,False
5349,PBZMUCO,0.3209073073793074,0.07833980305846877,0.3793507110929544,False,True,True,True,True,False,False,False,False,False,False
5350,PBZMUCO2,0.3262885373944999,0.08015042878187373,0.3785613776067238,False,True,True,True,True,False,False,False,False,False,False
5351,PBZMUCOH,0.3200045185548923,0.07421859107011342,0.3861226381512777,False,True,True,True,True,False,False,False,False,False,False
5352,PBZMUCOOH,0.31919440621347395,0.08374071411034345,0.3789756343455626,False,True,True,True,True,False,False,False,False,False,False
5353,PBZMUCPAN,0.09134719791962054,-0.13789151555539958,0.4884622092259323,False,True,True,True,True,False,False,False,False,False,False
5354,PBZN,0.38772244084958074,0.2353902879590335,0.44903853734402643,False,True,True,True,True,False,False,False,False,False,False
5355,PBZOBPEROH,0.12704931449372592,-0.09416891726000487,0.3878972050809759,False,True,True,True,True,False,False,False,False,False,False
5356,PBZPOXMUC,0.0935405413505408,-0.12637973063028296,0.4951180297242348,False,True,True,True,True,False,False,False,False,False,False
5357,PBZQCO,0.6908109653339236,-0.006044158395005383,0.35938372740282043,False,True,True,True,True,False,False,False,False,False,False
5358,PBZQO,0.7014249585607018,-0.0019308337133036035,0.3517541407756206,False,True,True,True,True,False,False,False,False,False,False
5359,PBZQO2,0.6964960451117765,0.0017900985584511364,0.35054195006462296,False,True,True,True,True,False,False,False,False,False,False
5360,PBZQOH,0.6926691057641543,-0.009187243520044852,0.3507889751326507,False,True,True,True,True,False,False,False,False,False,False
5361,PBZQONE,0.5775658360363976,-0.2607734733962329,0.36015681552674406,False,True,True,True,True,False,False,False,False,False,False
5362,PBZQOOH,0.69879220872035,-0.0036279856897337703,0.35928912205761865,False,True,True,True,True,False,False,False,False,False,False
5363,PC3ODBCO2H,-0.05911021354782642,0.002831363333450243,0.17671083971799972,False,True,True,True,True,False,False,False,False,False,False
5364,PCATEC1O,0.856333008274027,-0.04290317772087959,0.27647552086692895,False,True,True,True,True,False,False,False,False,False,False
5365,PCATEC1O2,0.8534743306890564,-0.03865788642979895,0.27808428954013675,False,True,True,True,True,False,False,False,False,False,False
5366,PCATEC1OOH,0.41281655819829544,-0.7588343095647293,-0.25298520477518094,False,True,True,True,True,False,False,False,False,False,False
5367,PCATECHOL,0.8573842639020488,-0.05007409420925246,0.2798784464655586,False,True,True,True,True,False,False,False,False,False,False
5368,PCATECOOA,0.7149160724536445,-0.4675826873838168,-0.2891636266337937,False,True,True,True,True,False,False,False,False,False,False
5369,PE1ENEANO3,-0.42619332498783913,0.2503897618463051,0.21064071231135673,False,True,True,True,True,False,False,False,False,False,False
5370,PE1ENEAO,-0.43332895310154984,0.25425362140928076,0.21182996839321433,False,True,True,True,True,False,False,False,False,False,False
5371,PE1ENEAO2,-0.4280883515804569,0.2534214864438289,0.2163198998521194,False,True,True,True,True,False,False,False,False,False,False
5372,PE1ENEBNO3,-0.3172878526951105,0.09474273087580243,0.46620606286477395,False,True,True,True,True,False,False,False,False,False,False
5373,PE1ENEBO,-0.3139616430018881,0.08981743888323823,0.4749737804630405,False,True,True,True,True,False,False,False,False,False,False
5374,PE1ENEBO2,-0.31869321548204455,0.08685274981586066,0.47508845360873986,False,True,True,True,True,False,False,False,False,False,False
5375,PE2ENEANO3,-0.6764668589357881,-0.15762205815299357,0.025067071845114697,False,True,True,True,True,False,False,False,False,False,False
5376,PE2ENEAO,-0.6880537246955163,-0.15297341377012375,0.02100525346348725,False,True,True,True,True,False,False,False,False,False,False
5377,PE2ENEAO2,-0.6877401923152292,-0.15747211602539368,0.021796975973586985,False,True,True,True,True,False,False,False,False,False,False
5378,PE2ENEBNO3,-0.5045542883621852,-0.07862930097155474,0.1642625919475562,False,True,True,True,True,False,False,False,False,False,False
5379,PE2ENEBO,-0.4938656006565737,-0.06809038616674268,0.15833016787670728,False,True,True,True,True,False,False,False,False,False,False
5380,PE2ENEBO2,-0.49876777163776864,-0.06544798498825011,0.15880892826000226,False,True,True,True,True,False,False,False,False,False,False
5381,PE2ONE1OOH,-0.08608123716188643,0.21539274315176615,0.4550636555409824,False,True,True,True,True,False,False,False,False,False,False
5382,PE4E2CO,-0.18901898945747375,-0.014486952404335063,0.2661563711683044,False,True,True,False,False,False,False,False,False,False,False
5383,PEANO3,-0.33633263941240354,0.15100619059310438,-0.6077222807533069,False,True,True,True,True,False,False,False,False,False,False
5384,PEAO,-0.3261760345992203,0.14670609589281347,-0.6020794063753491,False,True,True,True,True,False,False,False,False,False,False
5385,PEAO2,-0.32669105764154494,0.15086896285644147,-0.5966085417159404,False,True,True,True,True,False,False,False,False,False,False
5386,PEAOH,-0.4881703771840643,0.4419329381642174,-0.24070084404213277,False,True,True,True,True,False,False,False,False,False,False
5387,PEAOOH,-0.32981301021055087,0.1445635018063205,-0.600660326197319,False,True,True,True,True,False,False,False,False,False,False
5388,PEBNO3,-0.07676056500379236,-0.14531365087159342,-0.39219935926379845,False,True,True,True,True,False,False,False,False,False,False
5389,PEBO,-0.07312584866990801,-0.15169627512188277,-0.395076221806532,False,True,True,True,True,False,False,False,False,False,False
5390,PEBO2,-0.07409807569501603,-0.1515805303216301,-0.38873001880161784,False,True,True,True,True,False,False,False,False,False,False
5391,PEBOH,-0.07336192010918308,-0.1478135631861387,-0.37803149211263776,False,True,True,True,True,False,False,False,False,False,False
5392,PEBOOH,-0.07431556572998865,-0.14432894321489942,-0.38831098401504127,False,True,True,True,True,False,False,False,False,False,False
5393,PEBQCO,0.5714750084722904,-0.37634597173020934,-0.06638986002709157,False,True,True,True,True,False,False,False,False,False,False
5394,PEBQO,0.5664538796173983,-0.3776130265511556,-0.05817598027621895,False,True,True,True,True,False,False,False,False,False,False
5395,PEBQO2,0.5652228039477416,-0.3806557118305215,-0.06324950248577932,False,True,True,True,True,False,False,False,False,False,False
5396,PEBQOH,0.5745042845582999,-0.3707735610816878,-0.0614771334580404,False,True,True,True,True,False,False,False,False,False,False
5397,PEBQONE,0.5528751610887874,-0.296133948300656,-0.0558260886184514,False,True,True,True,True,False,False,False,False,False,False
5398,PEBQOOH,0.5706635128997823,-0.38517151274946504,-0.0649813393345613,False,True,True,True,True,False,False,False,False,False,False
5399,PECNO3,-0.5382451869321548,-0.09495633264354097,-0.20637726031520787,False,True,True,True,True,False,False,False,False,False,False
5400,PECO,-0.5331272319009976,-0.09271333871137455,-0.20444454000539913,False,True,True,True,True,False,False,False,False,False,False
5401,PECO2,-0.5321497485977494,-0.08997404510539786,-0.20011515095047316,False,True,True,True,True,False,False,False,False,False,False
5402,PECOH,-0.5295999926227676,-0.08624039844270626,-0.20922115432855293,False,True,True,True,True,False,False,False,False,False,True
5403,PECOOH,-0.5259620948573773,-0.09525227105327772,-0.20785654389472996,False,True,True,True,True,False,False,False,False,False,False
5404,PEN2ONE1O,-0.0908552287287876,0.21793649819367977,0.45736667455044544,False,True,True,True,True,False,False,False,False,False,False
5405,PEN2ONE1O2,-0.08992615851367214,0.21359957560239917,0.46026217147935533,False,True,True,True,True,False,False,False,False,False,False
5406,PENT1ENE,-0.18807654800849294,0.02606800883869398,0.24761037887529525,False,True,True,True,True,False,False,True,True,True,True
5407,PENTACID,-0.4819273942001121,0.5389323419031251,-0.06627424560598794,False,True,True,True,True,False,False,False,False,False,False
5408,PERBUACID,-0.3657341383738274,-0.044170670969099546,0.3694200166753867,False,True,True,True,True,False,False,False,False,False,False
5409,PERIBUACID,-0.02341307660564318,0.062207744379362495,0.37813517574854094,False,True,True,True,True,False,False,False,False,False,False
5410,PERPENACID,-0.49041397801123643,0.5391953982673356,-0.07213458327062139,False,True,True,True,True,False,False,False,False,False,False
5411,PERPINONIC,-0.19893675636920294,0.6140349338851674,0.3440662619660233,False,True,True,True,True,False,False,False,False,False,False
5412,PERPROACID,-0.6351266924408727,0.17691110448598812,-0.1842577661193413,False,True,True,True,True,False,False,False,False,False,False
5413,PET1O,0.5715026730940804,-0.6720827049209079,0.05799833246133956,False,True,True,True,True,False,False,False,False,False,False
5414,PET1O2,0.5741676983265209,-0.6750990845638527,0.054945637761866895,False,True,True,True,True,False,False,False,False,False,False
5415,PET1OHNO2,0.5532348011720578,-0.6194144365332679,-0.3862994259175643,False,True,True,True,True,False,False,False,False,False,False
5416,PET1OOH,0.5674359736909449,-0.6763310652029042,0.05633270502005572,False,True,True,True,True,False,False,False,False,False,False
5417,PETCATECH,0.44223050623952487,-0.5808635263582477,-0.3778317697172111,False,True,True,True,True,False,False,False,False,False,False
5418,PETHTOL,0.2255081645215058,-0.11281566763705242,-0.49444623621234596,False,True,True,True,True,False,False,True,False,False,True
5419,PETLBIPNO3,0.1881793681861461,-0.3754998070919996,-0.02503104536517431,False,True,True,True,True,False,False,False,False,False,False
5420,PETLBIPRO,0.18753801003764692,-0.3693705938058994,-0.028821136171971573,False,True,True,True,True,False,False,False,False,False,False
5421,PETLBIPRO2,0.18543134908833547,-0.3654115955245345,-0.026689075710555454,False,True,True,True,True,False,False,False,False,False,False
5422,PETLBPR2OH,0.18743795632217308,-0.35837922205464556,-0.029137204029805464,False,True,True,True,True,False,False,False,False,False,False
5423,PETLBPROOH,0.1900236763054819,-0.3668671740731648,-0.02157881031389386,False,True,True,True,True,False,False,False,False,False,False
5424,PETLMUCCO,-0.15605428720949266,-0.2159705902984812,-0.156385502447555,False,True,True,True,True,False,False,False,False,False,False
5425,PETLMUCCO3,0.08774756954770657,-0.2626464347094104,-0.3850991803259106,False,True,True,True,True,False,False,False,False,False,False
5426,PETLMUCNO3,-0.1490353115843298,-0.21176388060748474,-0.15609595275466392,False,True,True,True,True,False,False,False,False,False,False
5427,PETLMUCO,-0.14709971021308677,-0.472624601031181,-0.25201191645105725,False,True,True,True,True,False,False,False,False,False,False
